,Applicant ID,Application Date,Age,Cibil Score,Loan Type,Loan Amount,Interest Rate,Date Open,Date Close,EMI Amount,Credit Limit,Current Balance,dpd String,High Credit Amount,Postalcode
8498,3873,29-12-2022,53,336,Auto Loan,970609,14.27,17-12-2022,08-01-2024,138505.9,96791,74096,"150,90,0,180,60,30,60,30,0,0,0,150,0,150,0,0,90,90,0,0,0,30,30,0,0,0,0,150,0,120",39452,50288
8499,4790,01-09-2022,38,653,Auto Loan,163198,6.75,14-09-2022,29-07-2023,11015.86,86876,28077,"0,30,90,0,0,180,0,120,30,0,120,0,0,0,0,60,0,0,0,0,0,30,90,60,0,120,120,0,150,0",30502,61452
8500,6691,30-01-2023,57,785,Auto Loan,112786,7.93,07-05-2023,18-06-2024,8943.93,22134,8652,"30,0,0,30,0,60,0,180,0,0,0,0,0,120,60,0,120,0,0,60,0,0,30,60,0,0,120,30,0,0",17328,88890
8501,5947,30-09-2022,40,841,Personal Loan,965988,8.81,25-11-2022,26-06-2023,85103.54,63480,62074,"60,0,0,0,60,90,0,90,0,0,0,0,0,30,0,150,30,0,180,0,0,30,0,0,150,90,90,0,150,30",19232,98314
8502,5438,16-02-2023,49,619,Personal Loan,746189,12.69,19-04-2023,02-06-2024,94691.38,27486,24074,"0,180,0,120,0,0,30,0,0,60,90,0,120,0,180,0,0,0,0,150,0,0,120,0,0,0,0,0,0,0",7800,10223
8503,6008,13-07-2022,32,779,Auto Loan,190458,13.98,28-04-2023,08-04-2024,26626.03,89257,22151,"0,0,150,0,0,0,0,0,0,0,0,30,30,30,0,180,0,30,0,0,0,30,30,90,150,150,60,30,60,0",61941,53575
8504,2587,06-10-2022,59,384,Personal Loan,311173,10.9,21-02-2023,26-11-2023,33917.86,41209,36735,"0,0,150,90,0,150,180,0,0,60,0,60,0,0,60,0,0,180,0,60,0,180,0,180,120,90,0,0,60,0",18384,72591
8505,8766,25-10-2022,55,528,Auto Loan,103268,14.28,16-09-2022,07-09-2023,14746.67,29866,21702,"150,0,60,30,0,0,60,0,0,0,0,0,0,60,0,0,0,0,120,0,0,0,0,0,0,120,0,0,30,0",8885,23361
8506,2776,28-01-2023,20,726,Personal Loan,633276,10.43,08-12-2022,28-12-2023,66050.69,28394,4345,"0,0,30,0,60,150,0,0,0,0,0,0,0,180,0,0,0,30,0,0,60,60,0,0,0,0,0,0,0,0",9828,61714
8507,5561,27-08-2022,35,816,Personal Loan,399960,11.2,17-02-2023,21-12-2023,44795.52,22213,1341,"180,120,0,0,0,0,0,30,120,150,0,30,0,30,0,0,90,0,0,30,0,150,60,0,0,0,0,90,0,0",15834,39949
8508,2228,30-07-2022,24,351,Home Loan,832702,5.63,29-07-2022,09-08-2023,46881.12,87549,32363,"30,30,0,0,150,0,90,60,0,90,0,0,30,90,0,60,150,150,90,180,0,0,90,30,90,60,0,180,0,0",39856,14374
8509,4609,23-05-2023,55,726,Auto Loan,835955,11.07,12-11-2022,08-04-2024,92540.22,17406,5833,"0,0,0,180,0,0,0,0,0,150,150,90,0,0,180,0,90,0,0,0,0,150,0,120,0,150,0,0,180,0",7688,43351
8510,6969,11-03-2023,57,609,Auto Loan,549881,6.67,24-12-2022,17-12-2023,36677.06,38703,6538,"0,60,0,0,0,0,30,180,0,0,0,60,90,120,0,0,0,180,180,0,30,0,60,0,30,0,0,0,0,90",12210,61250
8511,3289,07-01-2023,26,653,Personal Loan,510980,14.33,17-07-2022,07-04-2024,73223.43,57219,23480,"0,0,90,30,0,30,180,90,0,0,0,0,0,0,0,0,0,0,0,60,0,0,120,0,0,60,120,0,0,0",42392,70447
8512,6022,22-03-2023,29,503,Auto Loan,466558,9.27,11-12-2022,04-06-2024,43249.93,6112,1892,"90,0,0,30,0,0,0,0,0,0,60,0,90,30,0,150,90,0,30,0,0,0,0,0,0,0,60,0,0,0",4349,90670
8513,3817,10-11-2022,49,528,Personal Loan,950066,12.27,28-05-2023,30-09-2023,116573.1,41475,14232,"0,180,0,30,60,0,0,0,0,0,0,0,180,0,150,0,0,0,0,0,150,0,0,0,150,0,30,90,120,0",286,85700
8514,3755,20-05-2023,34,570,Personal Loan,763774,9.18,16-11-2022,20-09-2023,70114.45,87196,61361,"90,120,90,180,150,30,0,0,0,180,0,150,0,0,180,0,120,0,30,0,60,90,30,0,30,0,0,60,0,0",61660,78054
8515,6819,11-01-2023,28,808,Home Loan,348909,13.99,24-11-2022,20-03-2024,48812.37,91473,24264,"0,60,0,0,60,60,0,0,0,0,0,0,0,0,120,180,180,0,60,0,0,0,30,0,0,120,180,0,0,0",11232,53375
8516,3488,22-05-2023,54,747,Personal Loan,125069,5.31,23-06-2022,31-01-2024,6641.16,25350,4033,"0,0,0,120,0,180,0,0,150,120,90,120,0,120,120,30,120,60,0,0,0,0,90,0,90,0,180,120,150,0",12030,28922
8517,7585,12-03-2023,32,883,Personal Loan,170514,9.56,23-05-2023,16-09-2023,16301.14,31974,6344,"0,90,180,0,180,0,30,0,0,180,0,0,0,0,0,60,0,0,0,180,0,30,0,120,0,0,0,0,0,120",20361,60930
8518,8586,27-06-2022,52,510,Personal Loan,553177,14.4,30-03-2023,17-04-2024,79657.49,27564,21758,"0,90,0,0,0,90,150,0,0,0,0,0,0,0,120,120,30,0,0,0,150,60,30,0,0,0,0,30,120,0",25780,71907
8519,7852,07-01-2023,45,533,Personal Loan,733064,14.68,08-03-2023,15-01-2024,107613.8,81709,21810,"0,150,60,150,0,0,0,0,120,0,0,90,0,60,0,0,0,0,0,0,0,180,0,0,150,0,0,0,0,0",34583,73423
8520,8212,20-11-2022,39,490,Auto Loan,911178,9.51,28-10-2022,29-10-2023,86653.03,57285,23265,"0,0,0,0,0,180,0,0,0,0,30,0,0,120,0,0,60,0,90,0,0,0,0,0,30,120,0,90,0,0",44026,58937
8521,2618,13-06-2023,45,384,Auto Loan,32282,14.34,10-03-2023,05-03-2024,4629.24,51456,41411,"0,0,0,120,0,60,0,0,0,0,90,0,90,0,90,0,0,0,90,0,0,60,0,0,90,120,60,180,0,180",28428,15408
8522,5225,18-09-2022,49,658,Home Loan,200965,10.0,23-01-2023,20-05-2024,20096.5,30354,15858,"150,120,0,180,60,30,0,30,0,0,0,0,0,150,0,0,0,0,150,120,0,0,0,90,0,0,0,0,0,180",18603,75590
8523,2282,16-03-2023,47,417,Personal Loan,879295,10.67,11-07-2022,20-04-2024,93820.78,83102,3521,"0,0,90,0,180,0,150,0,150,90,0,0,90,0,120,0,120,0,180,30,0,60,0,0,90,0,0,30,0,0",70959,16222
8524,2269,17-01-2023,49,804,Home Loan,405338,6.88,28-09-2022,17-12-2023,27887.25,36788,26359,"0,30,0,30,0,0,120,0,0,90,0,0,120,150,0,0,60,150,0,30,0,60,0,0,0,0,0,0,0,0",3603,67158
8525,9150,05-04-2023,29,662,Personal Loan,204245,5.78,18-07-2022,09-02-2024,11805.36,33149,754,"0,0,0,150,0,0,0,0,0,120,0,0,30,0,120,0,180,120,0,0,180,0,0,0,60,90,0,60,0,0",14616,80121
8526,7480,04-10-2022,49,854,Auto Loan,923822,8.03,19-08-2022,03-01-2024,74182.91,96643,78498,"0,180,30,0,60,0,150,0,120,0,90,120,150,0,0,0,90,0,180,0,90,180,90,150,180,0,180,0,120,120",85548,23524
8527,6737,05-10-2022,25,359,Personal Loan,852125,9.11,02-03-2023,04-11-2023,77628.59,58322,34183,"0,0,0,90,90,0,60,0,0,0,120,30,180,150,30,0,0,0,120,60,120,0,0,0,90,0,150,0,0,0",41147,61109
8528,5267,18-03-2023,23,643,Auto Loan,883392,10.74,27-09-2022,30-11-2023,94876.3,40042,407,"0,0,150,180,30,0,90,0,90,0,0,0,0,60,0,180,180,0,0,30,0,0,150,120,0,150,0,0,0,0",26509,63523
8529,4291,30-01-2023,25,648,Auto Loan,915214,6.88,07-10-2022,04-05-2024,62966.72,25925,19317,"0,90,0,0,0,0,120,0,60,90,150,0,0,0,0,0,0,60,30,180,0,150,0,0,90,0,0,0,90,0",24213,64377
8530,2775,29-05-2023,48,447,Personal Loan,921215,7.01,31-12-2022,12-04-2024,64577.17,96190,53656,"0,90,0,0,0,0,120,150,60,180,0,0,0,0,0,0,30,0,30,0,0,180,0,30,0,60,0,0,120,90",37499,41266
8531,7947,02-01-2023,45,690,Auto Loan,988107,13.01,04-05-2023,23-09-2023,128552.72,13176,2712,"0,150,0,150,0,0,0,0,0,0,120,30,150,0,0,0,0,150,0,150,0,0,0,0,90,0,0,30,0,0",3295,80008
8532,1292,23-11-2022,33,664,Home Loan,453888,11.68,03-02-2023,07-11-2023,53014.12,23327,15745,"0,0,60,0,0,180,0,150,0,150,120,0,0,90,0,0,0,0,0,0,120,180,0,150,0,0,0,30,180,0",20772,42755
8533,9952,25-09-2022,45,532,Home Loan,803375,7.16,27-07-2022,20-09-2023,57521.65,84530,79710,"0,0,120,30,0,90,180,0,0,0,90,0,120,30,0,0,120,0,30,120,0,0,0,180,150,30,60,0,0,0",79439,33760
8534,1882,16-09-2022,60,400,Personal Loan,634919,9.66,05-10-2022,23-09-2023,61333.18,41823,4168,"30,150,0,0,30,30,180,0,30,180,0,0,0,0,90,0,120,150,0,30,0,0,180,0,0,0,0,180,0,0",2829,21404
8535,6157,04-07-2022,22,651,Home Loan,424653,7.09,21-10-2022,01-07-2023,30107.9,91607,28737,"60,60,30,30,0,0,0,120,0,0,30,0,150,90,0,30,0,180,120,0,30,120,0,0,0,0,120,0,30,0",32020,54762
8536,8269,11-09-2022,20,456,Auto Loan,648990,11.49,06-04-2023,25-02-2024,74568.95,89003,13088,"0,0,0,180,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,150,150,60,0,0,0,0,30,0,0,0",78189,98564
8537,1332,17-02-2023,56,545,Personal Loan,881970,14.63,10-06-2023,17-04-2024,129032.21,80695,59252,"90,60,180,0,0,0,0,150,90,0,120,0,0,60,180,0,60,60,0,0,0,0,0,0,60,180,0,30,0,0",15891,52342
8538,4119,27-05-2023,51,578,Home Loan,464477,11.19,13-07-2022,17-08-2023,51974.98,10574,3756,"0,0,0,0,0,0,0,0,180,0,30,30,0,60,0,60,0,0,0,0,0,0,0,0,0,90,60,0,0,0",4611,97293
8539,2612,22-01-2023,48,499,Auto Loan,572430,11.06,01-07-2022,31-05-2024,63310.76,99211,38623,"0,30,180,120,0,180,0,0,30,120,90,0,120,0,30,120,0,0,0,0,0,120,0,90,0,0,0,0,0,0",1995,49563
8540,1501,26-12-2022,32,848,Personal Loan,879778,10.21,21-10-2022,08-06-2024,89825.33,26749,2481,"0,0,0,0,150,30,0,0,0,120,0,0,0,0,60,0,30,0,0,150,0,180,90,180,0,0,0,0,0,180",8781,34462
8541,3834,25-06-2022,57,769,Home Loan,960353,11.02,06-12-2022,13-04-2024,105830.9,6494,4825,"0,0,0,0,0,180,90,0,180,180,30,60,0,180,0,90,0,0,0,0,90,0,0,0,180,0,150,0,0,0",4550,19448
8542,3762,07-03-2023,39,335,Home Loan,479110,6.91,18-03-2023,07-11-2023,33106.5,42289,28898,"150,0,180,90,0,60,0,30,90,0,0,0,0,60,0,0,60,90,90,30,0,0,30,120,0,0,30,30,0,150",40611,27680
8543,6983,15-05-2023,42,759,Auto Loan,161394,12.62,11-07-2022,19-05-2024,20367.92,22769,9390,"0,60,30,0,120,0,0,30,0,30,120,150,60,0,120,0,0,0,0,60,90,0,120,60,90,150,180,0,0,0",22110,32539
8544,1341,20-01-2023,40,373,Home Loan,653790,13.84,08-10-2022,21-08-2023,90484.54,72797,25581,"0,150,150,0,120,0,30,0,0,0,0,0,30,0,0,30,0,150,0,0,0,180,0,150,90,0,90,120,0,90",52631,24421
8545,9529,23-06-2022,36,624,Auto Loan,508422,5.27,05-07-2022,22-10-2023,26793.84,14250,9270,"0,0,120,0,0,0,0,0,0,0,0,0,0,150,180,180,0,60,0,0,180,150,0,0,0,0,150,0,0,30",5398,67399
8546,4871,03-07-2022,21,771,Auto Loan,762526,8.87,03-08-2022,03-09-2023,67636.06,70801,25700,"120,0,150,0,0,90,60,30,0,0,0,30,30,0,0,0,0,0,90,120,0,0,0,0,0,180,0,60,180,60",53919,27558
8547,2795,05-03-2023,34,879,Home Loan,589199,5.73,05-05-2023,14-03-2024,33761.1,87854,54988,"0,0,0,90,150,60,60,0,90,0,150,0,30,0,120,30,60,60,120,0,0,0,0,120,0,0,150,0,90,0",61997,38753
8548,9724,13-09-2022,37,783,Auto Loan,604772,13.49,14-07-2022,09-05-2024,81583.74,81470,16861,"0,0,0,90,150,0,0,0,0,180,0,0,0,60,120,0,0,30,0,0,0,60,150,0,90,30,120,90,0,180",10946,79998
8549,9232,08-04-2023,20,859,Home Loan,951120,7.46,26-07-2022,22-04-2024,70953.55,69020,38851,"90,0,150,0,0,30,0,0,0,150,0,90,0,0,30,0,0,0,150,30,0,120,0,0,0,150,0,0,0,0",48617,70940
8550,9662,20-05-2023,40,339,Home Loan,707086,8.81,29-01-2023,17-02-2024,62294.28,57850,15439,"0,180,150,150,180,0,0,30,0,90,150,150,0,60,0,0,0,120,150,0,0,0,0,30,0,180,180,180,0,0",52571,21288
8551,4993,25-03-2023,29,571,Personal Loan,207111,14.98,11-09-2022,26-09-2023,31025.23,64866,42847,"0,0,0,150,0,0,0,0,0,60,0,30,0,0,150,0,0,150,0,30,30,0,150,0,30,0,180,0,0,0",8791,56696
8552,4956,18-01-2023,41,489,Home Loan,861987,13.53,20-06-2022,05-08-2023,116626.84,46633,2819,"150,0,0,0,0,120,0,0,0,60,150,0,0,0,180,0,0,120,0,30,0,0,180,30,0,90,0,0,150,0",23785,32793
8553,1283,27-03-2023,39,865,Home Loan,768062,6.98,06-11-2022,02-07-2023,53610.73,92203,36724,"0,0,150,0,0,120,0,0,150,0,150,30,0,60,120,0,0,0,0,0,0,0,120,0,0,0,0,120,180,90",17775,79720
8554,7985,10-10-2022,56,662,Auto Loan,662937,13.62,23-07-2022,17-11-2023,90292.02,74562,74146,"90,60,0,0,150,60,0,0,0,180,0,30,0,0,0,30,0,120,0,30,0,0,0,30,0,0,0,0,0,0",41961,37014
8555,5551,14-07-2022,28,795,Home Loan,402423,8.07,04-05-2023,18-12-2023,32475.54,12397,11846,"60,60,0,30,150,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,150,60,0,0,0,120,0,180,0,90",10862,69827
8556,8609,23-12-2022,52,801,Home Loan,979796,12.87,26-12-2022,24-04-2024,126099.75,15457,10653,"0,120,90,0,0,0,0,0,0,0,90,0,0,0,0,180,0,0,0,0,90,30,0,150,0,0,0,0,0,0",14605,63656
8557,6591,26-10-2022,31,861,Home Loan,113950,8.24,21-10-2022,03-12-2023,9389.48,24481,24116,"60,0,120,0,60,0,180,0,30,0,180,0,0,0,0,90,180,0,0,0,0,0,0,0,60,0,0,0,0,0",11949,57008
8558,4058,18-04-2023,42,408,Personal Loan,383662,7.52,08-06-2023,30-07-2023,28851.38,65001,41043,"180,0,150,180,0,90,0,0,0,0,0,90,0,0,0,180,0,0,30,0,0,0,0,150,0,0,0,120,0,0",4372,95928
8559,6352,09-01-2023,28,432,Home Loan,224485,14.3,21-06-2022,11-07-2023,32101.35,43264,33883,"120,120,90,0,0,0,0,90,0,0,30,120,180,0,0,0,180,0,0,0,0,150,180,0,0,120,120,0,30,0",24895,26249
8560,2500,11-06-2023,30,513,Personal Loan,241750,14.61,13-11-2022,03-05-2024,35319.68,96209,34063,"150,0,0,0,90,0,0,0,150,0,0,0,150,0,0,0,0,0,60,120,150,0,30,0,0,120,0,0,180,0",82436,30129
8561,1181,19-04-2023,32,338,Auto Loan,20393,6.71,17-03-2023,28-08-2023,1368.37,88434,35383,"120,0,180,0,120,0,30,0,0,150,0,0,30,150,90,180,30,30,0,30,0,0,0,0,150,180,180,0,0,0",56763,93241
8562,9612,06-05-2023,59,368,Home Loan,307759,7.19,27-10-2022,16-05-2024,22127.87,79393,70876,"0,0,0,120,0,0,0,0,0,60,0,30,120,0,0,0,0,0,60,0,90,0,0,0,120,0,0,0,30,0",70139,97059
8563,8313,31-12-2022,56,696,Auto Loan,799420,11.78,30-11-2022,01-07-2023,94171.68,81230,70974,"60,0,60,90,120,180,60,0,90,0,180,120,0,0,150,0,150,0,60,90,180,0,0,0,60,150,0,0,150,0",59523,61379
8564,7096,05-03-2023,36,889,Auto Loan,999626,12.33,20-05-2023,10-11-2023,123253.89,1877,1525,"0,60,0,0,0,0,30,150,0,150,0,180,120,0,150,90,0,0,90,0,0,0,180,120,0,0,150,0,150,0",922,34709
8565,2490,31-01-2023,30,708,Personal Loan,851719,5.63,17-04-2023,03-09-2023,47951.78,63337,39551,"0,0,0,60,0,0,180,0,0,30,0,0,0,90,30,0,0,0,180,0,0,0,120,90,150,0,0,0,0,30",34383,40101
8566,8286,27-08-2022,43,777,Home Loan,184124,5.48,06-02-2023,21-12-2023,10090.0,49357,38033,"60,90,0,0,0,60,0,0,30,0,60,0,0,180,150,0,0,0,150,0,0,60,0,0,60,0,0,0,60,120",7809,58763
8567,4017,05-11-2022,57,306,Personal Loan,735450,6.04,10-05-2023,17-04-2024,44421.18,71456,37448,"0,120,0,0,180,0,120,90,0,120,0,0,180,0,0,120,30,0,90,60,0,0,180,60,0,120,0,0,0,0",24363,11741
8568,5948,18-09-2022,43,548,Home Loan,882333,9.41,02-08-2022,18-05-2024,83027.54,65609,61184,"120,150,0,0,0,0,90,0,0,0,30,150,0,180,0,0,0,30,120,0,0,30,0,0,120,120,0,0,60,30",48491,19599
8569,3146,11-08-2022,42,629,Home Loan,292736,6.91,08-12-2022,06-02-2024,20228.06,36098,23383,"0,0,120,0,120,0,150,150,120,0,0,30,120,90,150,0,0,0,0,0,0,90,0,0,60,0,180,180,150,0",13460,58060
8570,4631,10-10-2022,31,881,Auto Loan,981848,11.06,12-10-2022,09-02-2024,108592.39,70211,68977,"90,0,90,0,0,0,60,0,0,0,150,0,0,0,0,0,0,60,60,0,0,0,0,120,150,150,0,60,60,180",30072,75648
8571,1765,13-07-2022,41,482,Auto Loan,969894,5.92,24-09-2022,02-10-2023,57417.72,39768,13935,"0,90,0,0,150,0,150,0,120,0,0,0,0,120,180,0,0,90,180,90,0,0,120,0,180,0,0,0,0,150",12280,97590
8572,1459,27-04-2023,59,453,Home Loan,532877,13.44,13-11-2022,16-05-2024,71618.67,54374,19876,"150,0,150,0,0,0,60,30,90,0,30,30,0,30,0,0,150,0,0,60,0,0,0,120,0,120,0,180,0,0",39420,51459
8573,3563,26-12-2022,22,791,Personal Loan,180940,11.29,04-07-2022,03-06-2024,20428.13,90004,67596,"0,0,0,150,30,60,120,0,150,90,90,150,0,0,30,0,60,90,30,150,0,60,0,90,30,0,0,0,90,0",65823,67220
8574,2815,28-08-2022,56,537,Home Loan,596646,5.15,21-04-2023,28-08-2023,30727.27,25899,11997,"0,0,0,0,0,0,0,0,0,0,0,30,90,0,30,0,0,0,0,150,0,180,0,180,30,0,150,30,120,30",14263,56625
8575,2127,21-05-2023,45,870,Personal Loan,421351,14.85,19-03-2023,21-01-2024,62570.62,12081,6827,"0,0,0,0,0,120,0,0,180,0,60,120,180,150,0,180,0,0,30,0,150,150,120,0,30,0,30,0,0,60",8229,55784
8576,5048,16-12-2022,35,809,Home Loan,305161,8.89,10-02-2023,24-05-2024,27128.81,19056,12961,"0,0,150,0,0,0,0,0,0,150,0,30,30,180,60,90,0,120,0,0,0,0,180,0,120,0,0,0,0,90",3918,52360
8577,7541,26-04-2023,50,568,Auto Loan,715091,7.21,21-08-2022,25-02-2024,51558.06,9411,5600,"90,60,120,90,0,0,60,0,30,0,30,0,90,90,90,0,0,120,0,0,150,30,0,0,0,0,0,30,0,0",7435,46727
8578,3877,13-10-2022,57,682,Auto Loan,106308,13.14,02-09-2022,24-01-2024,13968.87,46048,10259,"0,150,180,0,0,0,0,60,0,0,120,0,180,60,0,0,0,0,90,30,90,0,0,0,0,0,0,0,0,0",27803,64854
8579,3433,23-05-2023,23,613,Home Loan,412185,13.79,31-07-2022,21-06-2023,56840.31,32775,6957,"0,0,0,0,0,0,120,0,60,90,0,0,120,0,60,0,0,0,180,180,60,0,0,0,0,0,120,60,180,120",23022,90421
8580,7890,11-11-2022,33,622,Home Loan,880614,8.48,12-09-2022,16-11-2023,74676.07,1224,1017,"150,0,0,90,0,150,0,0,0,150,0,0,150,0,0,30,0,0,0,60,0,0,150,0,0,30,0,30,0,0",1104,80660
8581,2493,27-11-2022,32,417,Personal Loan,764810,8.57,21-06-2022,13-10-2023,65544.22,46278,2936,"0,0,30,0,180,0,0,0,0,0,0,0,150,0,0,0,0,150,0,60,0,0,0,180,180,30,0,120,0,90",9411,95741
8582,2951,11-03-2023,24,809,Personal Loan,392907,14.21,29-12-2022,24-02-2024,55832.08,25964,767,"120,0,0,60,0,30,150,60,30,180,60,0,0,0,60,0,180,90,0,0,0,0,150,0,0,180,0,0,0,60",17497,71427
8583,7619,14-02-2023,54,611,Home Loan,549006,9.13,19-09-2022,15-09-2023,50124.25,88278,35178,"0,0,0,30,0,90,60,60,0,120,180,0,0,60,90,0,0,0,0,180,0,120,0,0,120,0,60,150,150,0",25541,91711
8584,9147,04-03-2023,28,368,Auto Loan,157553,10.61,02-05-2023,16-09-2023,16716.37,40108,750,"60,0,90,0,0,0,0,0,0,0,0,0,90,0,90,0,30,150,0,0,0,0,120,0,0,30,0,0,90,0",36144,84380
8585,5438,03-09-2022,36,616,Auto Loan,556685,13.61,09-02-2023,02-09-2023,75764.83,19916,11736,"0,30,0,120,60,180,0,30,120,0,0,60,0,180,0,0,120,90,150,0,0,0,0,0,90,0,0,120,0,0",5187,31078
8586,9139,03-04-2023,39,579,Home Loan,921231,11.85,14-09-2022,06-11-2023,109165.87,53260,19029,"120,0,120,180,0,0,120,180,0,0,150,0,150,150,60,0,180,0,90,0,30,0,120,0,0,120,0,90,90,150",28612,18820
8587,1165,08-04-2023,26,602,Auto Loan,140469,8.66,28-02-2023,13-02-2024,12164.62,98127,62560,"150,0,120,0,0,0,0,0,120,150,0,0,90,0,0,90,180,150,150,0,60,0,180,0,180,0,90,150,0,60",75848,62249
8588,7162,13-06-2023,29,811,Personal Loan,828791,12.46,20-08-2022,16-08-2023,103267.36,21896,17369,"90,0,150,0,0,0,0,180,0,0,0,150,60,90,0,0,0,0,0,180,150,90,0,90,0,150,150,0,0,0",3502,10814
8589,1922,16-03-2023,27,784,Auto Loan,458578,11.9,10-04-2023,21-01-2024,54570.78,70284,12904,"0,180,0,90,0,120,0,0,30,0,0,0,120,0,0,0,90,0,0,0,0,0,90,0,0,90,0,0,90,0",6949,66319
8590,4629,14-07-2022,45,451,Home Loan,313245,9.12,20-01-2023,26-01-2024,28567.94,17387,17344,"0,30,0,150,90,120,0,60,0,90,120,0,150,0,0,0,0,120,180,90,0,0,0,0,0,0,0,0,150,0",1855,82262
8591,7765,01-11-2022,57,842,Auto Loan,239608,10.76,15-10-2022,16-08-2023,25781.82,25654,25517,"0,0,0,0,180,180,120,0,150,0,150,0,0,0,0,180,180,30,120,180,0,0,0,0,0,0,0,150,30,0",22516,11358
8592,7712,08-07-2022,50,489,Auto Loan,88944,13.44,05-11-2022,26-07-2023,11954.07,26243,13108,"0,150,0,60,90,180,0,0,0,0,0,0,0,0,180,0,60,90,0,120,60,0,0,0,0,0,30,150,120,0",5463,23176
8593,1451,21-09-2022,50,643,Personal Loan,157476,12.18,25-02-2023,12-05-2024,19180.58,43049,31313,"0,0,150,0,0,30,0,0,0,0,0,0,0,180,0,30,0,0,150,0,0,0,0,0,30,180,150,0,0,0",16851,34182
8594,7946,28-04-2023,50,361,Auto Loan,131495,8.36,20-02-2023,29-05-2024,10992.98,62118,61357,"60,120,0,90,0,0,0,90,0,150,0,150,0,30,0,0,120,0,0,0,0,0,0,0,0,180,0,60,0,60",25257,62564
8595,3694,14-01-2023,44,692,Personal Loan,343900,11.85,27-07-2022,06-07-2023,40752.15,47995,12317,"0,0,0,90,0,0,0,0,0,30,0,90,90,90,90,0,180,0,180,90,30,150,0,90,180,0,60,180,0,30",2138,20224
8596,7479,06-02-2023,51,402,Personal Loan,439058,6.83,16-08-2022,28-09-2023,29987.66,74087,32533,"0,0,0,0,90,180,0,90,0,0,0,0,0,0,0,30,0,90,0,0,0,0,150,0,30,90,0,120,120,0",60296,80364
8597,6759,30-07-2022,21,728,Personal Loan,450002,10.67,02-12-2022,29-05-2024,48015.21,83375,3858,"0,0,60,150,150,90,0,0,60,0,0,0,90,0,0,180,30,0,120,0,180,0,0,0,120,30,60,150,0,0",46840,53325
8598,2383,11-08-2022,29,646,Home Loan,293699,5.58,18-10-2022,17-03-2024,16388.4,7637,604,"180,30,90,90,150,0,150,180,150,0,60,150,30,0,60,30,0,180,120,150,60,90,120,60,90,30,0,0,30,0",1760,96967
8599,9755,26-10-2022,35,532,Home Loan,322760,10.63,16-04-2023,14-10-2023,34309.39,72745,58875,"120,180,0,120,120,0,0,30,30,0,0,90,0,0,0,150,0,0,180,0,60,0,90,0,0,60,30,0,0,0",57847,63939
8600,6005,28-01-2023,20,572,Auto Loan,631319,10.64,21-10-2022,06-09-2023,67172.34,13181,3483,"0,60,150,0,0,0,30,0,0,0,120,0,0,0,0,0,30,0,0,90,150,0,90,60,0,0,0,0,0,0",12264,41585
8601,3724,06-04-2023,49,539,Home Loan,844602,12.64,11-06-2023,23-07-2023,106757.69,71254,23788,"30,120,30,0,0,0,150,0,0,0,0,180,0,0,120,120,90,150,0,0,90,0,0,30,30,0,30,120,0,60",63121,51736
8602,5279,18-04-2023,47,366,Personal Loan,356808,14.16,18-05-2023,22-06-2023,50524.01,93020,43994,"180,0,0,0,0,90,0,0,0,0,0,0,30,0,30,0,0,0,120,0,0,150,0,0,120,120,30,0,90,0",71743,14286
8603,7016,17-01-2023,45,680,Personal Loan,768543,9.11,20-10-2022,11-03-2024,70014.27,60913,12421,"0,0,0,0,0,0,0,0,90,0,0,60,0,30,0,0,0,0,0,120,30,60,120,60,0,30,0,0,90,0",32503,20059
8604,6406,17-01-2023,47,399,Auto Loan,875123,14.27,25-10-2022,11-07-2023,124880.05,79102,1588,"30,120,30,0,0,0,0,30,0,150,0,0,60,0,120,0,90,150,60,0,150,0,0,0,90,180,0,0,120,0",63942,60857
8605,1539,05-01-2023,23,761,Auto Loan,241082,9.36,05-12-2022,28-08-2023,22565.28,45538,24076,"30,180,60,120,90,0,120,0,150,0,0,0,0,0,150,30,0,0,150,0,0,0,0,0,0,0,0,0,0,90",28222,71968
8606,1753,16-04-2023,53,467,Personal Loan,282950,9.78,13-04-2023,03-10-2023,27672.51,19705,934,"120,0,0,0,0,60,0,0,150,0,0,0,180,60,0,0,90,150,0,0,0,0,120,0,150,120,0,0,30,60",9637,74048
8607,6412,26-11-2022,45,863,Auto Loan,67522,9.96,29-04-2023,28-01-2024,6725.19,82285,61365,"0,150,0,0,90,90,150,0,0,0,120,30,90,0,0,60,0,0,0,0,180,180,0,0,150,0,150,0,30,0",45288,48583
8608,7504,12-04-2023,39,839,Auto Loan,233378,11.6,18-11-2022,07-11-2023,27071.85,96940,34969,"0,0,90,60,60,60,0,30,30,0,0,0,120,120,0,30,60,0,0,0,120,120,0,0,0,90,30,0,180,90",2386,24369
8609,7653,10-12-2022,38,310,Personal Loan,716182,5.25,24-07-2022,13-01-2024,37599.56,23806,13714,"0,0,0,0,0,0,0,60,0,0,0,0,0,90,90,60,0,150,0,0,0,0,0,0,150,120,60,0,120,0",21762,95027
8610,2803,19-06-2023,27,474,Home Loan,624346,8.35,07-08-2022,09-02-2024,52132.89,22368,9070,"0,60,0,0,120,0,0,0,30,180,180,30,30,0,60,0,60,0,0,0,150,0,0,0,150,0,0,120,0,0",4695,11633
